"","Datum","Daily-Nr.","Probenummer","Objektbezeichnung","Fundlage","Lage","Taxon","Resttyp","Erhaltungstyp","Season"
"419","09.12.2018","9.12.2018-170","TG18_MS1_CS_077","Dattel- und Pfirsichkern","MS2, Osten von M005, M009","MS2","Prunus persica","Sa/Fr","st","2018"
"420","10.12.2018","10.12.2018-158","TG18_MS1_CS_119","Samen","MS2, Suederweiterung X2, obere Schicht","MS2","Prunus persica","Sa/Fr","st","2018"
"421","10.12.2018","10.12.2018-158","TG18_MS1_CS_119","Samen","MS2, Suederweiterung X2, obere Schicht","MS2","Prunus persica","Sa/Fr","st","2018"
"422","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Prunus persica","Sa/Fr","st","2018"
"423","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Prunus spinosa","Fr","st","2018"
"424","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Prunus spinosa","Sa/Fr","st","2018"
"425","08.12.2018","8.12.2018-111","TG18_MS1_CS_027","Granatapfel","MS2, im Westen von M005","MS2","Punica","Fr","st","2018"
"426","16.12.2018","16.12.2018-122","TG18_MS1_CS_297","Probe","MS2, zw. M004 und M008","MS2","Scirpus tuberosus","Frust","st","2018"
"427","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Scirpus tuberosus","Frust","st","2018"
"428","10.12.2018","10.12.2018-171","TG18_MS1_CS_124","Korbstücke","MS2, Suederweiterung X2, obere Schicht","MS2","Scirpus tuberosus","Sa/Fr","st","2018"
"429","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Trifolium alexandrinum","Sa/Fr","vk","2018"
"430","10.12.2018","10.12.2018-158","TG18_MS1_CS_119","Samen","MS2, Suederweiterung X2, obere Schicht","MS2","Trifolium alexandrinum","Blüst","st","2018"
"431","10.12.2018","10.12.2018-158","TG18_MS1_CS_119","Samen","MS2, Suederweiterung X2, obere Schicht","MS2","Trifolium alexandrinum","Blüst","st","2018"
"432","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Trifolium alexandrinum","Blüst","st","2018"
"433","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Trifolium alexandrinum","Blüst","st","2018"
"434","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Triticum dicoccum","Ähr","st","2018"
"435","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Triticum dicoccum","Ähr","st","2018"
"436","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Triticum durum turgidum","Ähr","st","2018"
"437","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Triticum durum turgidum","Ährbas","st","2018"
"438","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Triticum durum turgidum","Spi","st","2018"
"439","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Triticum durum turgidum","Spi","st","2018"
"440","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Triticum durum turgidum","Spi","st","2018"
"441","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Triticum durum turgidum","Spi","st","2018"
"442","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Triticum durum turgidum","Spi","st","2018"
"443","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Triticum durum turgidum","Spi","st","2018"
"444","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Triticum durum turgidum","Spi","st","2018"
"445","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Triticum durum turgidum","Spi","st","2018"
"446","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Triticum durum turgidum","Spi","st","2018"
"447","10.12.2018","10.12.2018-171","TG18_MS1_CS_124","Korbstücke","MS2, Suederweiterung X2, obere Schicht","MS2","cf. Vitis vinifera","Ra","st","2018"
"448","10.12.2018","10.12.2018-171","TG18_MS1_CS_124","Korbstücke","MS2, Suederweiterung X2, obere Schicht","MS2","cf. Vitis vinifera","Ra","st","2018"
"449","10.12.2018","10.12.2018-171","TG18_MS1_CS_124","Korbstücke","MS2, Suederweiterung X2, obere Schicht","MS2","cf. Vitis vinifera","Ra","st","2018"
"450","08.12.2018","8.12.2018-152","TG18_MS1_CS_039","Holzkohle","MS2, zw. Palmstamm und LZ-Verbruch","MS2","indeterminata","Ho","st","2018"
"451","09.12.2018","9.12.2018-107","TG18_MS1_CS_042","Datteln, Dompalme, Kerne Früchte","MS2, in Schnitt X3, Aushub nach Westen hin","MS2","indeterminata","Ho","st","2018"
"452","09.12.2018","9.12.2018-108","TG18_MS1_CS_043","Holz- und Palmholzstücke","MS2, in Schnitt X3, Aushub nach Westen hin","MS2","indeterminata","Ho","st","2018"
"453","09.12.2018","9.12.2018-108","TG18_MS1_CS_043","Holz- und Palmholzstücke","MS2, in Schnitt X3, Aushub nach Westen hin","MS2","indeterminata","Ho","st","2018"
"454","09.12.2018","9.12.2018-108","TG18_MS1_CS_043","Holz- und Palmholzstücke","MS2, in Schnitt X3, Aushub nach Westen hin","MS2","indeterminata","Ho","st","2018"
"455","09.12.2018","9.12.2018-127","TG18_MS1_CS_049","Fruchtstiel","MS2, Westen von M004","MS2","indeterminata","Ho","st","2018"
"456","09.12.2018","9.12.2018-140","TG18_MS1_CS_056","Samen (?)","MS2, Westen von M006","MS2","indeterminata","Ho","st","2018"
"457","10.12.2018","10.12.2018-124","TG18_MS1_CS_097","Holz und Frucht","MS1, Nordwand in Korbbefund","MS1","indeterminata","Ho","st","2018"
"458","10.12.2018","10.12.2018-124","TG18_MS1_CS_097","Holz und Frucht","MS1, Nordwand in Korbbefund","MS1","indeterminata","Ho","st","2018"
"459","10.12.2018","10.12.2018-124","TG18_MS1_CS_097","Holz und Frucht","MS1, Nordwand in Korbbefund","MS1","indeterminata","Ho","st","2018"
"460","10.12.2018","10.12.2018-138","TG18_MS1_CS_107","Holzstück und Kern","MS2, zw. M004 und Korb 10.12.2018-102","MS2","indeterminata","Ho","st","2018"
"461","12.12.2018","12.12.2018-143","TG18_MS1_CS_197","Holz- und Rohrstücke","MS1, Ostwand oestlich","MS1","indeterminata","Ho","st","2018"
"462","12.12.2018","12.12.2018-143","TG18_MS1_CS_197","Holz- und Rohrstücke","MS1, Ostwand oestlich","MS1","indeterminata","Ho","st","2018"
"463","12.12.2018","12.12.2018-143","TG18_MS1_CS_197","Holz- und Rohrstücke","MS1, Ostwand oestlich","MS1","indeterminata","Ho","st","2018"
"464","12.12.2018","12.12.2018-143","TG18_MS1_CS_197","Holz- und Rohrstücke","MS1, Ostwand oestlich","MS1","indeterminata","Ho","st","2018"
"465","12.12.2018","12.12.2018-143","TG18_MS1_CS_197","Holz- und Rohrstücke","MS1, Ostwand oestlich","MS1","indeterminata","Ho","st","2018"
"466","12.12.2018","12.12.2018-143","TG18_MS1_CS_197","Holz- und Rohrstücke","MS1, Ostwand oestlich","MS1","indeterminata","Ho","st","2018"
"467","12.12.2018","12.12.2018-143","TG18_MS1_CS_197","Holz- und Rohrstücke","MS1, Ostwand oestlich","MS1","indeterminata","Ho","st","2018"
"468","13.12.2018","13.12.2018-146","TG18_MS1_CS_232","Holz","MS1, Suedwand aussen","MS1","indeterminata","Ho","st","2018"
"469","13.12.2018","13.12.2018-146","TG18_MS1_CS_232","Holz","MS1, Suedwand aussen","MS1","indeterminata","Ho","st","2018"
"470","13.12.2018","13.12.2018-146","TG18_MS1_CS_232","Holz","MS1, Suedwand aussen","MS1","indeterminata","Ho","st","2018"
"471","13.12.2018","13.12.2018-183","TG18_MS1_CS_248","Holzstück und Palmenfrüchte","MS1, Ostwand aussen","MS1","indeterminata","Ho","st","2018"
"472","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","indeterminata","Ho","st","2018"
"473","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","indeterminata","Ho","st","2018"
"474","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","indeterminata","Ho","st","2018"
"475","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","indeterminata","Ho","st","2018"
"476","16.12.2018","16.12.2018-155","TG18_MS1_CS_316","Probe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","indeterminata","Ho","st","2018"
"477","16.12.2018","16.12.2018-155","TG18_MS1_CS_316","Probe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","indeterminata","Ho","st","2018"
"478","16.12.2018","16.12.2018-155","TG18_MS1_CS_316","Probe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","indeterminata","Ho","st","2018"
"479","16.12.2018","16.12.2018-155","TG18_MS1_CS_316","Probe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","indeterminata","Ho","st","2018"
"480","16.12.2018","16.12.2018-155","TG18_MS1_CS_316","Probe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","indeterminata","Ho","st","2018"
"481","16.12.2018","16.12.2018-155","TG18_MS1_CS_316","Probe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","indeterminata","Ho","st","2018"
"482","16.12.2018","16.12.2018-155","TG18_MS1_CS_316","Probe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","indeterminata","Ho","st","2018"
"483","16.12.2018","16.12.2018-155","TG18_MS1_CS_316","Probe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","indeterminata","Ho","st","2018"
"484","16.12.2018","16.12.2018-155","TG18_MS1_CS_316","Probe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","indeterminata","Ho","st","2018"
"485","16.12.2018","16.12.2018-155","TG18_MS1_CS_316","Probe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","indeterminata","Ho","st","2018"
"486","16.12.2018","16.12.2018-155","TG18_MS1_CS_316","Probe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","indeterminata","Ho","st","2018"
"487","16.12.2018","16.12.2018-155","TG18_MS1_CS_316","Probe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","indeterminata","Ho","st","2018"
"488","16.12.2018","16.12.2018-155","TG18_MS1_CS_316","Probe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","indeterminata","Ho","st","2018"
"489","16.12.2018","16.12.2018-155","TG18_MS1_CS_316","Probe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","indeterminata","Ho","st","2018"
"490","16.12.2018","16.12.2018-155","TG18_MS1_CS_316","Probe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","indeterminata","Ho","st","2018"
"491","16.12.2018","16.12.2018-155","TG18_MS1_CS_316","Probe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","indeterminata","Ho","st","2018"
"492","16.12.2018","16.12.2018-155","TG18_MS1_CS_316","Probe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","indeterminata","Ho","st","2018"
"493","16.12.2018","16.12.2018-155","TG18_MS1_CS_316","Probe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","indeterminata","Ho","st","2018"
"494","16.12.2018","16.12.2018-155","TG18_MS1_CS_316","Probe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","indeterminata","Ho","st","2018"
"495","16.12.2018","16.12.2018-155","TG18_MS1_CS_316","Probe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","indeterminata","Ho","st","2018"
"496","16.12.2018","16.12.2018-155","TG18_MS1_CS_316","Probe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","indeterminata","Ho","st","2018"
"497","16.12.2018","16.12.2018-155","TG18_MS1_CS_316","Probe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","indeterminata","Ho","st","2018"
"498","16.12.2018","16.12.2018-155","TG18_MS1_CS_316","Probe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","indeterminata","Ho","st","2018"
"499","16.12.2018","16.12.2018-165","TG18_MS1_CS_320","Holz, Früchte, Dompalmenfrucht","MS2, Sued-Ost von M009","MS2","indeterminata","Ho","st","2018"
"500","16.12.2018","16.12.2018-165","TG18_MS1_CS_320","Holz, Früchte, Dompalmenfrucht","MS2, Sued-Ost von M009","MS2","indeterminata","Ho","st","2018"
"501","17.12.2018","17.12.2018-107","TG18_MS1_CS_326","Holz und andere Botanik","MS2, Matte rs (?)","MS2","indeterminata","Ho","st","2018"
"502","17.12.2018","17.12.2018-107","TG18_MS1_CS_326","Holz und andere Botanik","MS2, Matte rs (?)","MS2","indeterminata","Ho","st","2018"
"503","17.12.2018","17.12.2018-107","TG18_MS1_CS_326","Holz und andere Botanik","MS2, Matte rs (?)","MS2","indeterminata","Ho","st","2018"
"504","17.12.2018","17.12.2018-107","TG18_MS1_CS_326","Holz und andere Botanik","MS2, Matte rs (?)","MS2","indeterminata","Ho","st","2018"
"505","17.12.2018","17.12.2018-107","TG18_MS1_CS_326","Holz und andere Botanik","MS2, Matte rs (?)","MS2","indeterminata","Ho","st","2018"
"506","17.12.2018","17.12.2018-107","TG18_MS1_CS_326","Holz und andere Botanik","MS2, Matte rs (?)","MS2","indeterminata","Ho","st","2018"
"507","17.12.2018","17.12.2018-107","TG18_MS1_CS_326","Holz und andere Botanik","MS2, Matte rs (?)","MS2","indeterminata","Ho","st","2018"
"508","17.12.2018","17.12.2018-107","TG18_MS1_CS_326","Holz und andere Botanik","MS2, Matte rs (?)","MS2","indeterminata","Ho","st","2018"
"509","17.12.2018","17.12.2018-107","TG18_MS1_CS_326","Holz und andere Botanik","MS2, Matte rs (?)","MS2","indeterminata","Ho","st","2018"
"510","17.12.2018","17.12.2018-107","TG18_MS1_CS_326","Holz und andere Botanik","MS2, Matte rs (?)","MS2","indeterminata","Ho","st","2018"
"511","17.12.2018","17.12.2018-107","TG18_MS1_CS_326","Holz und andere Botanik","MS2, Matte rs (?)","MS2","indeterminata","Ho","st","2018"
"512","17.12.2018","17.12.2018-107","TG18_MS1_CS_326","Holz und andere Botanik","MS2, Matte rs (?)","MS2","indeterminata","Ho","st","2018"
"513","17.12.2018","17.12.2018-107","TG18_MS1_CS_326","Holz und andere Botanik","MS2, Matte rs (?)","MS2","indeterminata","Ho","st","2018"
"514","17.12.2018","17.12.2018-107","TG18_MS1_CS_326","Holz und andere Botanik","MS2, Matte rs (?)","MS2","indeterminata","Ho","st","2018"
"515","17.12.2018","17.12.2018-107","TG18_MS1_CS_326","Holz und andere Botanik","MS2, Matte rs (?)","MS2","indeterminata","Ho","st","2018"
"516","17.12.2018","17.12.2018-107","TG18_MS1_CS_326","Holz und andere Botanik","MS2, Matte rs (?)","MS2","indeterminata","Ho","st","2018"
"517","17.12.2018","17.12.2018-107","TG18_MS1_CS_326","Holz und andere Botanik","MS2, Matte rs (?)","MS2","indeterminata","Ho","st","2018"
"518","17.12.2018","17.12.2018-107","TG18_MS1_CS_326","Holz und andere Botanik","MS2, Matte rs (?)","MS2","indeterminata","Ho","st","2018"
"519","17.12.2018","17.12.2018-107","TG18_MS1_CS_326","Holz und andere Botanik","MS2, Matte rs (?)","MS2","indeterminata","Ho","st","2018"
"520","17.12.2018","17.12.2018-107","TG18_MS1_CS_326","Holz und andere Botanik","MS2, Matte rs (?)","MS2","indeterminata","Ho","st","2018"
"521","17.12.2018","17.12.2018-107","TG18_MS1_CS_326","Holz und andere Botanik","MS2, Matte rs (?)","MS2","indeterminata","Ho","st","2018"
"522","17.12.2018","17.12.2018-107","TG18_MS1_CS_326","Holz und andere Botanik","MS2, Matte rs (?)","MS2","indeterminata","Ho","st","2018"
"523","17.12.2018","17.12.2018-107","TG18_MS1_CS_326","Holz und andere Botanik","MS2, Matte rs (?)","MS2","indeterminata","Ho","st","2018"
"524","17.12.2018","17.12.2018-107","TG18_MS1_CS_326","Holz und andere Botanik","MS2, Matte rs (?)","MS2","indeterminata","Ho","st","2018"
"525","17.12.2018","17.12.2018-107","TG18_MS1_CS_326","Holz und andere Botanik","MS2, Matte rs (?)","MS2","indeterminata","Ho","st","2018"
"526","17.12.2018","17.12.2018-107","TG18_MS1_CS_326","Holz und andere Botanik","MS2, Matte rs (?)","MS2","indeterminata","Ho","st","2018"
"527","17.12.2018","17.12.2018-107","TG18_MS1_CS_326","Holz und andere Botanik","MS2, Matte rs (?)","MS2","indeterminata","Ho","st","2018"
"528","17.12.2018","17.12.2018-107","TG18_MS1_CS_326","Holz und andere Botanik","MS2, Matte rs (?)","MS2","indeterminata","Ho","st","2018"
"529","18.12.2018","18.12.2018-131","TG18_MS1_CS_357","bearbeitetes Holz","MS1, Nordwand (Nord-Ost-Ecke)","MS1","indeterminata","Ho","st","2018"
"530","19.12.2018","19.12.2018-105","TG18_MS1_CS_372","Botanikprobe","MS2, X2 Suederweiterung","MS2","indeterminata","Ho","st","2018"
"531","19.12.2018","19.12.2018-105","TG18_MS1_CS_372","Botanikprobe","MS2, X2 Suederweiterung","MS2","indeterminata","Ho","st","2018"
"532","11.12.2018","11.12.2018-155","TG18_MS1_CS_147","bearbeitetes Holz (L-Form)","MS2, auf Lehmzigelverbruch","MS2","indeterminata","beHo","st","2018"
"533","17.12.2018","17.12.2018-139","TG18_MS1_CS_336","Werkzeuggriff","MS2, Aushub X1 zu M005","MS2","indeterminata","beHo","st","2018"
"534","08.12.2018","8.12.2018-152","TG18_MS1_CS_039","Holzkohle","MS2, zw. Palmstamm und LZ-Verbruch","MS2","indeterminata","Hoko","vk","2018"
"535","08.12.2018","8.12.2018-152","TG18_MS1_CS_039","Holzkohle","MS2, zw. Palmstamm und LZ-Verbruch","MS2","indeterminata","Hoko","vk","2018"
"536","08.12.2018","8.12.2018-152","TG18_MS1_CS_039","Holzkohle","MS2, zw. Palmstamm und LZ-Verbruch","MS2","indeterminata","Hoko","vk","2018"
"537","08.12.2018","8.12.2018-152","TG18_MS1_CS_039","Holzkohle","MS2, zw. Palmstamm und LZ-Verbruch","MS2","indeterminata","Hoko","vk","2018"
"538","09.12.2018","9.12.2018-107","TG18_MS1_CS_042","Datteln, Dompalme, Kerne Früchte","MS2, in Schnitt X3, Aushub nach Westen hin","MS2","indeterminata","Hoko","vk","2018"
"539","10.12.2018","10.12.2018-114","TG18_MS1_CS_091","Verkohltes Holz und Früchte","MS2, bot. Befund im Sued-Ost von M004","MS2","indeterminata","Hoko","vk","2018"
"540","10.12.2018","10.12.2018-114","TG18_MS1_CS_091","Verkohltes Holz und Früchte","MS2, bot. Befund im Sued-Ost von M004","MS2","indeterminata","Hoko","vk","2018"
"541","10.12.2018","10.12.2018-114","TG18_MS1_CS_091","Verkohltes Holz und Früchte","MS2, bot. Befund im Sued-Ost von M004","MS2","indeterminata","Hoko","vk","2018"
"542","12.12.2018","12.12.2018-107","TG18_MS1_CS_175","Holzkohle","MS2, Mauerkrone M004","MS2","indeterminata","Hoko","vk","2018"
"543","15.12.2018","15.12.2018-114","TG18_MS1_CS_263","Kerne","MS2, S1 + S3","MS2","indeterminata","Hoko","vk","2018"
"544","15.12.2018","15.12.2018-116","TG18_MS1_CS_264","Holzkohle","MS2, S1+S2","MS2","indeterminata","Hoko","vk","2018"
"545","15.12.2018","15.12.2018-116","TG18_MS1_CS_264","Holzkohle","MS2, S1+S2","MS2","indeterminata","Hoko","vk","2018"
"546","15.12.2018","15.12.2018-116","TG18_MS1_CS_264","Holzkohle","MS2, S1+S2","MS2","indeterminata","Hoko","vk","2018"
"547","15.12.2018","15.12.2018-116","TG18_MS1_CS_264","Holzkohle","MS2, S1+S2","MS2","indeterminata","Hoko","vk","2018"
"548","17.12.2018","17.12.2018-144","TG18_MS1_CS_338","Botanikprobe","MS2, Sandschicht ueber Matte B","MS2","indeterminata","Hoko","vk","2018"
"549","17.12.2018","17.12.2018-144","TG18_MS1_CS_338","Botanikprobe","MS2, Sandschicht ueber Matte B","MS2","indeterminata","Hoko","vk","2018"
"550","17.12.2018","17.12.2018-144","TG18_MS1_CS_338","Botanikprobe","MS2, Sandschicht ueber Matte B","MS2","indeterminata","Hoko","vk","2018"
"551","09.12.2018","9.12.2018-108","TG18_MS1_CS_043","Holz- und Palmholzstücke","MS2, in Schnitt X3, Aushub nach Westen hin","MS2","Arecaceae","Ri","st","2018"
"552","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Arecaceae","Ri","st","2018"
"553","09.12.2018","9.12.2018-108","TG18_MS1_CS_043","Holz- und Palmholzstücke","MS2, in Schnitt X3, Aushub nach Westen hin","MS2","Arecaceae","Ho","st","2018"
"554","09.12.2018","9.12.2018-108","TG18_MS1_CS_043","Holz- und Palmholzstücke","MS2, in Schnitt X3, Aushub nach Westen hin","MS2","Arecaceae","Ba","st","2018"
"555","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Arecaceae","Bl","st","2018"
"556","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Arecaceae","Bl","st","2018"
"557","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Arecaceae","Bl","st","2018"
"558","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Arecaceae","Bl","st","2018"
"559","16.12.2018","16.12.2018-155","TG18_MS1_CS_316","Probe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","Arecaceae","Bl","st","2018"
"560","16.12.2018","16.12.2018-155","TG18_MS1_CS_316","Probe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","Arecaceae","Bl","st","2018"
"561","16.12.2018","16.12.2018-155","TG18_MS1_CS_316","Probe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","Arecaceae","Bl","st","2018"
